id,repository,number,state,title,labels,is_pull_request,created_at,updated_at,closed_at,author,comments,url,body
773138176,triton-lang/triton,46,OPEN,Support for HIP backend / AMD GPUs,enhancement,False,2020-12-22T17:57:53Z,2023-04-05T15:17:02Z,,jithunnair-amd,6,https://github.com/triton-lang/triton/issues/46,"Do you plan to add support for a HIP backend in addition to the CUDA backend? HIP is a C++ Runtime API and Kernel Language that allows developers to create portable applications for AMD and NVIDIA GPUs from single source code. Adding support for the HIP backend would enable the triton library to also support AMD GPUs. The HIP API very closely resembles the CUDA API, and we have tools such as hipify to allow us to easily ""translate"" most of the CUDA sources into HIP sources."
941855245,triton-lang/triton,130,OPEN,Inference on K80/M60,enhancement,False,2021-07-12T09:26:22Z,2022-10-11T05:28:40Z,,mmlfs,5,https://github.com/triton-lang/triton/issues/130,"Hi, I'm trying to do some inference on M60/K80 while always get issue like this: ""triton.code_gen.OutOfResources: out of resource: shared memoryRequired: 65536Hardware limit: 49152"" While training on A100 is ok because of bigger shared memory. Just want to know is there any hard limit on GPU hardware? Is there any suggestions that we can skip this issue and enable inference on M60/K80/T4 ?"
955489486,triton-lang/triton,153,OPEN,Rust support?,enhancement,False,2021-07-29T05:58:45Z,2024-03-09T16:28:18Z,,shankstm,14,https://github.com/triton-lang/triton/issues/153,"Curious, any chance we’ll see a Rust port?"
957093517,triton-lang/triton,169,OPEN,Add support for 3+-dimensional arrays,bug,False,2021-07-30T22:18:21Z,2022-01-02T17:10:49Z,,ptillet,0,https://github.com/triton-lang/triton/issues/169,"Right now, Triton breaks when doing reductions on 3D arrays, for example when replacing tl.dot(a, b) with (a[:, :, None] + b[None, :, :]).sum(axis=1) in a matmul"
959493030,triton-lang/triton,182,OPEN,Debug Support,,False,2021-08-03T20:48:07Z,2021-08-03T21:03:31Z,,slvrfn,1,https://github.com/triton-lang/triton/issues/182,"Is there currently a way to debug Triton kernels similar to how it is done for Numba CUDA kernels? If not, are there plans to add this support?"
962265424,triton-lang/triton,189,OPEN,Low RTX20 tensor core performance,,False,2021-08-05T23:19:40Z,2022-07-03T13:47:05Z,,axeln31459,10,https://github.com/triton-lang/triton/issues/189,"Hi, I'm running your square mm tutorial/bench_matmul.py on an RTX2080 (compute capability 7.5) with CUDA 11.4 and pytorch 1.9 and both the triton-1.0.1.dev20210802 wheel and triton-1.0.0 (pip). I get roughly half the TFLOPs from from Triton vs CUBLAS. For the softmax tutorial I see the expected outperformance of Triton. thanks. matmul-square-nn: M     cuBLAS     Triton  CUTLASS 0    512.0  16.384000   6.909891      NaN 1    768.0  28.948417  15.798857      NaN 2   1024.0  29.228599  15.632161      NaN 3   1280.0  35.281829  16.388097      NaN 4   1536.0  40.905258  23.600336      NaN 5   1792.0  38.781708  19.718289      NaN 6   2048.0  41.979116  21.509251      NaN 7   2304.0  40.128716  23.282526      NaN 8   2560.0  39.766991  22.594238      NaN 9   2816.0  40.091195  22.432408      NaN 10  3072.0  47.434208  24.280919      NaN 11  3328.0  42.087097  23.059814      NaN 12  3584.0  43.395461  23.450199      NaN 13  3840.0  44.456862  24.021342      NaN 14  4096.0  46.487361  23.773495      NaN 15  4352.0  45.007942  21.663536      NaN 16  4480.0  44.281429  23.805984      NaN 17  4736.0  44.714373  24.007716      NaN 18  4992.0  44.933972  24.113050      NaN 19  5248.0  46.043116  22.751770      NaN 20  5504.0  45.356638  23.978917      NaN 21  5760.0  45.166731  23.875121      NaN 22  6016.0  44.986523  23.995386      NaN 23  6272.0  44.936866  23.735443      NaN 24  6528.0  45.392516  23.870419      NaN 25  6784.0  45.753316  23.779448      NaN 26  7040.0  45.605717  23.826782      NaN 27  7296.0  45.360904  24.030071      NaN 28  7552.0  44.805316  23.973715      NaN 29  7808.0  45.230768  23.980246      NaN 30  8064.0  41.971233  24.024032      NaN 31  8192.0  46.473655  24.004187      NaN"
963330292,triton-lang/triton,194,OPEN,"Support for x86/ARM CPUs (e.g., Xeon, M1)",,False,2021-08-08T01:00:18Z,2023-05-10T22:13:49Z,,shi27feng,6,https://github.com/triton-lang/triton/issues/194,"Hi there, Is there any future plan for macOS support? ❯ pip install -U --pre triton DEPRECATION: Configuring installation scheme with distutils config files is deprecated and will no longer work in the near future. If you are using a Homebrew or Linuxbrew Python, please see discussion at https://github.com/Homebrew/homebrew-core/issues/76621 Collecting triton   Using cached triton-0.3.0.tar.gz (920 kB)     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1c3f8cfea22149c7875f3324f27ec97a/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1c3f8cfea22149c7875f3324f27ec97a/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-ssk783vx          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1c3f8cfea22149c7875f3324f27ec97a/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1c3f8cfea22149c7875f3324f27ec97a/setup.py"", line 98, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1c3f8cfea22149c7875f3324f27ec97a/setup.py"", line 28, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/14/72/6ff7a1ef88fc761f6cf3f3983466ed8a9cbbbe052b7fd6c0593c46c25a15/triton-0.3.0.tar.gz#sha256=be8c934a1f0b598fae95fa3e03db2cf1063951ce53063127f987f7ed74386ee0 (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output.   Using cached triton-0.2.3.tar.gz (943 kB)     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1b938e93795e4e98b189b6b081471031/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1b938e93795e4e98b189b6b081471031/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-cpfk7lmw          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1b938e93795e4e98b189b6b081471031/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1b938e93795e4e98b189b6b081471031/setup.py"", line 97, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_1b938e93795e4e98b189b6b081471031/setup.py"", line 28, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/a9/3b/7b9c8619e9eb4e0eb3cf9e01dccd1b85161f5d9e452d7fbf3aca23a62675/triton-0.2.3.tar.gz#sha256=993fc9305133070779a2da3932fc4911ab7223ac703adeebaedd546a1dd162ea (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output.   Using cached triton-0.2.2.tar.gz (943 kB)     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ae965a15d47a484e9084077553b2f194/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ae965a15d47a484e9084077553b2f194/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-xrsd4w4v          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ae965a15d47a484e9084077553b2f194/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ae965a15d47a484e9084077553b2f194/setup.py"", line 97, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ae965a15d47a484e9084077553b2f194/setup.py"", line 28, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/63/93/e2644c4ea4276c76ab67209dc60085b4521e654939ccf523e01ac5bb9c7a/triton-0.2.2.tar.gz#sha256=66d5850e4565f1a6e818a7072fb1aacff03be79c4464e8ca35b7ba83b131aa4f (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output.   Downloading triton-0.2.1.tar.gz (948 kB)      |████████████████████████████████| 948 kB 266 kB/s     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_2fdd344579f5478d9bda1e28dc9fa6d7/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_2fdd344579f5478d9bda1e28dc9fa6d7/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-vv8ayaji          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_2fdd344579f5478d9bda1e28dc9fa6d7/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_2fdd344579f5478d9bda1e28dc9fa6d7/setup.py"", line 92, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_2fdd344579f5478d9bda1e28dc9fa6d7/setup.py"", line 26, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/27/d2/adc02ff11f58199fc3b0f75623a9e8244060339432adf40332c22b59a483/triton-0.2.1.tar.gz#sha256=d512855964f4d1e004370efbe9e1d2bb215fdd1b1f91a02d5e8ae1965c671b2e (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output.   Downloading triton-0.2.0.tar.gz (949 kB)      |████████████████████████████████| 949 kB 591 kB/s     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a0cd723a37ec4c1f979ccf24940e2b0f/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a0cd723a37ec4c1f979ccf24940e2b0f/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-fevalx2x          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a0cd723a37ec4c1f979ccf24940e2b0f/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a0cd723a37ec4c1f979ccf24940e2b0f/setup.py"", line 92, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a0cd723a37ec4c1f979ccf24940e2b0f/setup.py"", line 26, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/2e/e6/70bdacf41f11d19f4f091e57ae878096e294afa2018336bc96a804876777/triton-0.2.0.tar.gz#sha256=4edbccf981d412943bd3252d530bddfa3f0a1f1487d765c8b924b9c79b2495fd (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output.   Downloading triton-0.1.3.tar.gz (948 kB)      |████████████████████████████████| 948 kB 602 kB/s     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_d4b20728c4ac4a668b20330c566dd112/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_d4b20728c4ac4a668b20330c566dd112/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-bzvbuucl          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_d4b20728c4ac4a668b20330c566dd112/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_d4b20728c4ac4a668b20330c566dd112/setup.py"", line 92, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_d4b20728c4ac4a668b20330c566dd112/setup.py"", line 26, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/3a/ce/4b6e908da32b3445a7ad075a89fe2109b1c1ee9d866c66f5396a587ab53e/triton-0.1.3.tar.gz#sha256=70754cdecbe86769ca2fcbad5be87f4ba9fc98d3f4fc80b7585f71ffee306c57 (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output.   Downloading triton-0.1.2.tar.gz (947 kB)      |████████████████████████████████| 947 kB 605 kB/s     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ee526d094e0e4950940aeda3ece87692/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ee526d094e0e4950940aeda3ece87692/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-n6db4utl          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ee526d094e0e4950940aeda3ece87692/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ee526d094e0e4950940aeda3ece87692/setup.py"", line 92, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_ee526d094e0e4950940aeda3ece87692/setup.py"", line 26, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/44/02/b33b008a3d07f36bb4f1dbcf4817aaddc877600b0db89db84d60617645a6/triton-0.1.2.tar.gz#sha256=7457507df7376eaea2e3b8182ea96b965e65abe646a1ffa2cf0a25f923a70e36 (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output.   Downloading triton-0.1.1.tar.gz (938 kB)      |████████████████████████████████| 938 kB 576 kB/s     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a092afd778b2405ea050dc15fafcfb6e/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a092afd778b2405ea050dc15fafcfb6e/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-gnrnehhg          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a092afd778b2405ea050dc15fafcfb6e/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a092afd778b2405ea050dc15fafcfb6e/setup.py"", line 92, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a092afd778b2405ea050dc15fafcfb6e/setup.py"", line 26, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/d9/30/fc6aeaa1553043b2069f9d19521226b0777d07ae34dafe0f3fe3e97ff5bf/triton-0.1.1.tar.gz#sha256=b1dfec3aae7d55deee64236c0c986aed6f1c18fc2a3d6d0e3d0da0db6dedf400 (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output.   Downloading triton-0.1.tar.gz (939 kB)      |████████████████████████████████| 939 kB 595 kB/s     ERROR: Command errored out with exit status 1:      command: /opt/homebrew/opt/python@3.9/bin/python3.9 -c 'import io, os, sys, setuptools, tokenize; sys.argv[0] = '""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a20389071c0e42bb99e61ca6870b93ba/setup.py'""'""'; __file__='""'""'/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a20389071c0e42bb99e61ca6870b93ba/setup.py'""'""';f = getattr(tokenize, '""'""'open'""'""', open)(__file__) if os.path.exists(__file__) else io.StringIO('""'""'from setuptools import setup; setup()'""'""');code = f.read().replace('""'""'\r\n'""'""', '""'""'\n'""'""');f.close();exec(compile(code, __file__, '""'""'exec'""'""'))' egg_info --egg-base /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-pip-egg-info-rbmjzvmg          cwd: /private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a20389071c0e42bb99e61ca6870b93ba/     Complete output (7 lines):     Traceback (most recent call last):       File ""<string>"", line 1, in <module>       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a20389071c0e42bb99e61ca6870b93ba/setup.py"", line 92, in <module>         find_llvm()       File ""/private/var/folders/tt/91bzn3d16jlfbx2rkrgd1mkm0000gn/T/pip-install-tw4r6_zn/triton_a20389071c0e42bb99e61ca6870b93ba/setup.py"", line 26, in find_llvm         raise RuntimeError('Could not find llvm-config. ' + instructions)     RuntimeError: Could not find llvm-config. Please install llvm-{8, 9, 10}-dev     ---------------------------------------- WARNING: Discarding https://files.pythonhosted.org/packages/4f/63/81f5143ab109d78391425172b1ebf4cd3bedccedd606a02b3d2dfc3967af/triton-0.1.tar.gz#sha256=e99fc5ed1a7bf0c01376b495fa9963a667282bfa46193a28854f316716093cef (from https://pypi.org/simple/triton/). Command errored out with exit status 1: python setup.py egg_info Check the logs for full command output. ERROR: Could not find a version that satisfies the requirement triton (from versions: 0.1, 0.1.1, 0.1.2, 0.1.3, 0.2.0, 0.2.1, 0.2.2, 0.2.3, 0.3.0) ERROR: No matching distribution found for triton"
964617181,triton-lang/triton,197,OPEN,Add fallback fp16 support for non-tensor-core GPUs,,False,2021-08-10T05:46:34Z,2023-02-22T17:59:03Z,,hyuen,2,https://github.com/triton-lang/triton/issues/197,"I tried running the matrix multiplication example from the tutorial. I am using 1060 GPU, driver version=465.31 and cuda 11.3 log.txt"
979484203,triton-lang/triton,241,OPEN,tl.exp() and torch.float16 crash unceremoniously,,False,2021-08-25T17:56:01Z,2021-09-02T20:58:48Z,,blefaudeux,5,https://github.com/triton-lang/triton/issues/241,"Hi, congrats for Triton to begin with ! I'm seeing crashes in a usecase derived from your excellent Fused Softmax tutorial, and it seems to boil down to tl.exp() being fed torch.float16 values. Casting the values to tl.float32 before hand removes the crash, all other parts being kept equal.      z = z.to(tl.float32)  # comment this out and tl.exp() crashes on fp16 values      num = tl.exp(z)  Does that make sense (noob question) ? If yes (exp is mapped to a float32 op I suppose in that case), would it make sense to cover that in the doc ? Thank you !"
1014822252,triton-lang/triton,319,OPEN,3090 tensor core performance,,False,2021-10-04T07:20:02Z,2022-07-12T16:27:13Z,,leiwen83,5,https://github.com/triton-lang/triton/issues/319,"Hi, currently tensor core performance seems still has a large gap comparing with tensorRT. In 3090, I could rearch 110tflops with fp16 conv, but with 03-matrix-multiplication.py, I could only get most 75tflops. Is there some methods to further boost current result?     M     cuBLAS  cuBLAS (+ torch.nn.LeakyReLU)     Triton  Triton (+ LeakyReLU)  0    256.0   4.681143                       3.276800   4.096000              4.681143 1    384.0  12.288000                      10.053818  13.824000             13.824000 2    512.0  23.831273                      20.164923  26.214401             26.214401 3    640.0  24.344725                      21.333333  32.000000             30.117647 4    768.0  35.389441                      31.597714  46.565055             46.565055 5    896.0  40.140799                      36.023796  45.320259             45.320259 6   1024.0  53.773130                      47.662545  52.428801             52.428801 7   1152.0  63.573843                      58.548707  67.863272             67.863272 8   1280.0  68.266668                      62.060606  58.514284             58.514284 9   1408.0  49.115099                      45.431468  70.802289             70.802289 10  1536.0  65.536000                      61.546851  64.934752             65.536000 11  1664.0  52.625214                      49.717747  60.803457             61.217089 12  1792.0  62.441243                      57.344002  71.135597             71.135597 13  1920.0  67.434145                      61.714285  69.467336             69.467336 14  2048.0  67.108861                      61.908547  68.200062             67.650065 15  2176.0  72.911766                      67.303169  67.756393             67.756393 16  2304.0  76.563695                      70.465701  74.649602             75.594534 17  2432.0  58.408450                      55.195413  72.972635             73.545718 18  2560.0  74.812787                      70.017092  74.298592             74.472727 19  2688.0  68.595036                      65.065274  72.948184             73.371485 20  2816.0  73.548415                      68.575797  75.326786             75.326786 21  2944.0  74.382140                      69.603399  74.160762             73.721938 22  3072.0  71.224030                      67.488802  70.164939             70.602375 23  3200.0  71.348939                      67.510548  73.059363             72.976056 24  3328.0  68.563141                      65.685491  71.991293             71.561926 25  3456.0  74.168875                      70.166725  74.374141             74.788100 26  3584.0  74.187615                      70.411430  73.761603             73.580518 27  3712.0  66.465297                      63.750696  71.868593             71.662369 28  3840.0  70.485662                      67.516483  75.283866             74.024098 29  3968.0  65.010089                      62.448279  73.953901             73.331693 30  4096.0  68.653570                      65.954661  71.620988             71.928043"
