id,repository,number,state,title,labels,is_pull_request,created_at,updated_at,closed_at,author,comments,url,body
1166774626,pytorch/torchdynamo,32,CLOSED,Test TorchDynamo on a wider variety of models,test/benchmark,False,2022-03-11T19:24:21Z,2022-08-11T21:31:30Z,2022-08-11T21:31:29Z,jansel,4,https://github.com/pytorch/torchdynamo/issues/32,"Now that TorchDynamo is working on most TorchBench models, we should start looking for additional models to test on to continue improving coverage and robustness. All models are welcome here, so if you have specific models in mind from a use case you are familiar with please test them and report your experiences. For testing on Meta models, @dzhulgakov suggested that @houseroad and @divchenko would be able to provide pointers to increasingly complex models to test on."
1166788870,pytorch/torchdynamo,33,CLOSED,Add support for Python 3.9,,False,2022-03-11T19:41:56Z,2023-02-01T01:10:28Z,2022-04-20T17:14:08Z,jansel,4,https://github.com/pytorch/torchdynamo/issues/33,"The process for adding support for Python 3.9 is as follows. First, examine the 10 new bytecodes in 3.9: RERAISE raising exceptions is currently not supported and breaks the graph.  So this can just call unimplemented() for now.  See issue pytorch/pytorch#93720 for more on exceptions. WITH_EXCEPT_START might affect support for with no_grad(): and related ops LOAD_ASSERTION_ERROR LIST_TO_TUPLE LIST_EXTEND SET_UPDATE DICT_UPDATE DICT_MERGE IS_OP CONTAINS_OP these are all simple aliases for things TorchDynamo already supports and should be easy to handle Next, update the versions supported in setup.py so the build works. Next, iteratively add support for ops and fix issues until all tests pass.  pytest tests to run tests. Next, iteratively fix issues in ./torchbench.py until all models pass and match the coverage of Python 3.8"
1166806244,pytorch/torchdynamo,34,CLOSED,Add support for Python 3.10,,False,2022-03-11T19:56:09Z,2022-04-27T21:06:17Z,2022-04-27T21:06:17Z,jansel,1,https://github.com/pytorch/torchdynamo/issues/34,"Python 3.9 (#33) should be added before 3.10. Known issues for Python 3.10 support: Python 3.10 and later have a new method for mapping the bytecode index to line number, deprecating co_lnotab.  See PEP 626.  lnotab_writer in TorchDynamo needs to be rewritten to support the new format.   See #36 for more on line numbers. There are 9 new/changed bytecodes in 3.10 COPY_DICT_WITHOUT_KEYS GET_LEN MATCH_MAPPING MATCH_SEQUENCE MATCH_KEYS MATCH_CLASS Look like easy to add aliases for already supported things. MAKE_FUNCTION Handling of annotations changed.  We should add a test case to make sure annotations work for nested functions. ROT_N Seems easy to add.  We should update usage of rot_n_helper to use this new bytecode instead. GEN_START This could break handling of inline generators.  Need to look into this in more detail."
1166829685,pytorch/torchdynamo,36,CLOSED,Improve line number tracking and exceptions/error messages,enhancement;dynamo,False,2022-03-11T20:20:52Z,2022-10-08T02:32:10Z,2022-10-08T02:32:10Z,jansel,2,https://github.com/pytorch/torchdynamo/issues/36,"Currently, TorchDynamo does not preserve line numbers in generated code in most cases, though it does in a few cases and in the case where the error happens at compile time.  It supports generating line numbers in output code, so fixing this is just a matter of populating the line numbers on the Instruction() objects. We should improve this and carry line numbers through our transformations.  We should also test TorchDynamo on deliberately buggy programs and make sure it produces good error messages."
1167343445,pytorch/torchdynamo,38,CLOSED,Support partially dynamic shapes,enhancement;dynamo,False,2022-03-12T17:11:44Z,2022-12-30T00:18:11Z,2022-12-30T00:18:11Z,jansel,16,https://github.com/pytorch/torchdynamo/issues/38,"In update 5 we wrote: Unfortunately, the problem of dynamic shapes is more complex than one might think. Enabling torchdynamo.config.dynamic_shapes will cause new graph breaks. Many models have code like assert x.shape == (1,2,3), if x.size(1) == 10, math.sqrt(x.shape[-1]), etc. This Python code operating on integer shapes is the defacto way to express many things in PyTorch. With static shapes, TorchDynamo can constant-propagate this stuff away, however, with dynamic shapes it will break the graph. My current thinking is a “partially specialized shapes” mode in TorchDynamo. The basic idea would be that all shape start as fully dynamic, but then TorchDynamo would convert a tensor’s shapes to be static when the user called Tensor.size() and passed the result to a non-PyTorch operation. This would allow dynamic shapes most of the time, but still allow bigger graphs when users operate directly on shapes as integers. To implement an initial version of this: First build the analysis to add a TensorVariable().input_sources: Set[Source]. def foo(a, b):   c = a + b  In this example:  a.input_souces = {a.source} b.input_souces = {b.source} c.input_souces = {a.source, b.source}  This is just a straight forward data flow analysis where sources are combined.  It looks similar to the shape propagation currently implemented in TensorVariable.create. Next, split GuardBuilder.TENSOR_MATCH into TENSOR_MATCH_STATIC and TENSOR_MATCH_DYNAMIC.  The underlying TensorGuards object implemented in C++ already has these two modes, so it just requires having the generated code have two instances of that object. Finally, modify how TensorVariable handles shape specialization.  Defer setting TensorVariable().size and TensorVariable().stride until the user calls Tensor.size().  Note there are a few different ways to get the size, so search for usages of TensorVariable.size. When .size is called, add a new guard for TENSOR_MATCH_STATIC on all the input_sources.  (You can remove the now redundant TENSOR_MATCH_DYNAMIC guard in guard codegen.) This should give you something that works and passes tests. Improvements initial prototype:  We need to handle dynamic shape ops like nonzero, where, repeat, etc.  Modify the analysis to mark tensors flowing from these ops, and break the graph if the user calls size on them.  You can search for config.dynamic_shapes to find where we currently conditionally break the graph on those ops. If a user passes the size directly to another PyTorch op, for example torch.empty(x.size()) we don't need to shape specialize and can just put the call to .size() in the graph.  Similarly, simple math ops on sizes can be included in the graph.  To handle this we will need a SizeVariable() to track and decide what can go in the graph and what requires specialization. We don't need to specialize every dimension if the user code only uses some dimensions.  We need better shape analysis to make this happen though.  @eellison might be able to provide pointers for better shape analysis.  cc @ezyang"
1167663592,pytorch/torchdynamo,40,CLOSED,Support STORE_GLOBAL side effects,enhancement,False,2022-03-13T18:53:13Z,2022-05-24T20:37:48Z,2022-05-24T20:37:48Z,jansel,0,https://github.com/pytorch/torchdynamo/issues/40,The STORE_GLOBAL opcode is not supported. This could be handled similar to how attribute mutation side effects work.
1167666849,pytorch/torchdynamo,41,CLOSED,Support formatted literal strings (f-strings),,False,2022-03-13T19:08:20Z,2022-04-08T18:42:32Z,2022-04-08T18:42:32Z,jansel,1,https://github.com/pytorch/torchdynamo/issues/41,"f-strings produce the FORMAT_VALUE and BUILD_STRING bytecodes that are yet supported. These bytecodes could be supported by rewriting them to call the related functions (str.format, str, repr, ascii, etc). Likely the most useful case of this would be constants (or things TorchDynamo specializes on like cls.__name__).  Something like f""foo {self.__class__.__name__} bar {x.shape}"" should not need to cause a graph break. Another useful case would be deferring the string formatting calls to the end of the graph.  If there are pytorch ops in the f-string, currently they won't be included in the graph."
1168971757,pytorch/torchdynamo,43,CLOSED,Support distributed training,enhancement;dynamo,False,2022-03-14T22:18:56Z,2022-12-29T23:01:17Z,2022-12-29T23:01:17Z,jansel,5,https://github.com/pytorch/torchdynamo/issues/43,"This is a placeholer task to make distributed training work with TorchDynamo + AOT Autograd.  The main work seems to be making sure the relevant ops can be traced with AOT Autograd and are properly added to the FX graph by TorchDynamo. I expect most of the issues will be at the AOT Autograd level, because TorchDynamo treats most torch.* ops as black box.  We should test and verify this though. @alanwaketan can fill in details."
1170478609,pytorch/torchdynamo,52,CLOSED,Verify python 3.7 still works and add it to github actions CI,,False,2022-03-16T02:58:03Z,2022-04-15T16:05:59Z,2022-04-15T16:05:59Z,jansel,4,https://github.com/pytorch/torchdynamo/issues/52,"It has been a while since I tested Python 3.7, so it is possible/likely something could be broken. We should:  Verify it still works, and fix any issues in tests/torchbench Add a github actions workflow similar to the python 3.8 one to prevent it from getting broken in the future."
1170509532,pytorch/torchdynamo,55,CLOSED,Support writing to closures while inlining,enhancement,False,2022-03-16T03:58:38Z,2022-07-19T22:22:07Z,2022-07-19T22:22:07Z,jansel,0,https://github.com/pytorch/torchdynamo/issues/55,"TorchDynamo support most cases of closures, however this one is not supported def make_counter():     x = torch.randn(10)      def counter():         nonlocal x         x = x + 1         return x      return counter  @torchdynamo.optimize(torchdynamo.testing.CompileCounter(), nopython=True) def fn(counter):     return counter() + counter()   fn(make_counter())  The error (when in nopython=True mode) is: ... torchdynamo.exc.Unsupported: write to __closure__ while inlining Processing original code:   File ""/home/jansel/torchdynamo/tests/test_misc.py"", line 959, in fn     return counter() + counter()   File ""/home/jansel/torchdynamo/tests/test_misc.py"", line 953, in counter     x = x + 1  This will work if the closure is in the top-level frame.  It will also work if the closure is defined within the captured scope.  But in this case we can't actually emit a STORE_DEREF bytecode because ""x"" is not in our function's freevars. To support this case we need to rewrite the STORE_DEREF to do something like: def fn(counter):    v0 = counter.__closure__[0].cell_contents    v1 = v0 + 1    v2 = v1 + 1    counter.__closure__[0].cell_contents = v2    return v1 + v2  We already do the first part here: https://github.com/facebookresearch/torchdynamo/blob/1d1ef71d111d3df894f535ebf8ff6088c0c2e1e1/torchdynamo/variables/functions.py#L142 When we read the value of the closure. We need to make it writable though.  For that we need to register the cell using AttributeMutationExisting and then we can use side_effects.store_cell() on it. Other types of cells are handled in https://github.com/facebookresearch/torchdynamo/blob/1d1ef71d111d3df894f535ebf8ff6088c0c2e1e1/torchdynamo/symbolic_convert.py#L1152 and https://github.com/facebookresearch/torchdynamo/blob/1d1ef71d111d3df894f535ebf8ff6088c0c2e1e1/torchdynamo/symbolic_convert.py#L1163 Note that this explicit cell handling is specific to inlining.  When we aren't inlining we treat closures like normal variables with different load/store bytecodes."
